id_municipio,baixados,novos,pendentes,muni_nm,uf_sigla,regiao_nm,idhm,idhm_e,idhm_l,idhm_r,espvida,rdpc,gini,pop,lat,lon
1506351,239,308,13741,SANTA BÁRBARA DO PARÁ,PA,Norte,0.627,0.546,0.784,0.575,72.06,287.25,0.52,16417,-1.224,-48.294
1506401,70,21,4922,SANTA CRUZ DO ARARI,PA,Norte,0.557,0.461,0.775,0.483,71.51,161.13,0.49,7886,-0.664,-49.163
1506500,2765,1647,70990,SANTA ISABEL DO PARÁ,PA,Norte,0.659,0.576,0.798,0.622,72.87,384.17,0.51,56041,-1.299,-48.161
1506559,332,395,16438,SANTA LUZIA DO PARÁ,PA,Norte,0.546,0.424,0.724,0.53,68.41,217.11,0.56,18338,-1.517,-46.942
1506609,861,356,24006,SANTA MARIA DO PARÁ,PA,Norte,0.598,0.471,0.764,0.595,70.85,323.98,0.52,22855,-1.352,-47.576
1506708,513,666,57467,SANTANA DO ARAGUAIA,PA,Norte,0.602,0.478,0.774,0.591,71.43,316.81,0.46,51632,-9.505,-50.625
1506807,13743,10097,338086,SANTARÉM,PA,Norte,0.691,0.648,0.807,0.632,73.44,409.07,0.58,286578,-2.443,-54.708
1506906,1167,362,33569,SANTARÉM NOVO,PA,Norte,0.587,0.502,0.774,0.52,71.42,203,0.56,5687,-0.929,-47.397
1507003,1456,438,33620,SANTO ANTÔNIO DO TAUÁ,PA,Norte,0.632,0.561,0.753,0.598,70.18,331.12,0.52,26139,-1.152,-48.129
1507102,243,216,10787,SÃO CAETANO DE ODIVELAS,PA,Norte,0.585,0.473,0.767,0.552,71.01,247.8,0.48,16576,-0.75,-48.02
1507151,820,662,23290,SÃO DOMINGOS DO ARAGUAIA,PA,Norte,0.594,0.451,0.738,0.629,69.25,400.66,0.59,22817,-5.538,-48.733
1507201,391,285,7890,SÃO DOMINGOS DO CAPIM,PA,Norte,0.532,0.382,0.773,0.509,71.38,189.39,0.6,28295,-1.675,-47.775
1507300,1641,1058,77882,SÃO FÉLIX DO XINGU,PA,Norte,0.594,0.411,0.798,0.638,72.87,423.85,0.62,76357,-6.645,-51.995
1507409,825,566,18093,SÃO FRANCISCO DO PARÁ,PA,Norte,0.608,0.502,0.785,0.571,72.08,279.19,0.48,14822,-1.169,-47.795
1507458,1463,1171,66490,SÃO GERALDO DO ARAGUAIA,PA,Norte,0.595,0.447,0.793,0.594,72.55,322.95,0.53,24339,-6.401,-48.555
1507508,432,789,43196,SÃO JOÃO DO ARAGUAIA,PA,Norte,0.55,0.424,0.741,0.53,69.47,216.86,0.55,11533,-5.358,-48.791
1507607,1204,678,47585,SÃO MIGUEL DO GUAMÁ,PA,Norte,0.591,0.471,0.752,0.582,70.1,299.95,0.53,50285,-1.627,-47.483
1507706,553,390,15486,SÃO SEBASTIÃO DA BOA VISTA,PA,Norte,0.558,0.439,0.76,0.52,70.62,202.85,0.54,22234,-1.718,-49.541
1507805,237,128,8054,SENADOR JOSÉ PORFÍRIO,PA,Norte,0.514,0.338,0.754,0.533,70.24,219.97,0.54,12465,-2.591,-51.954
1507904,828,555,20542,SOURE,PA,Norte,0.615,0.525,0.76,0.583,70.57,300.59,0.52,22579,-0.717,-48.523
1507953,1707,1412,96300,TAILÂNDIA,PA,Norte,0.588,0.45,0.776,0.583,71.58,300.85,0.52,76106,-2.947,-48.953
1507979,707,448,5009,TERRA SANTA,PA,Norte,0.635,0.558,0.763,0.602,70.76,338.44,0.58,16568,-2.104,-56.487
1508001,1184,802,56816,TOMÉ-AÇU,PA,Norte,0.586,0.424,0.798,0.596,72.87,326.18,0.54,54714,-2.419,-48.152
1508084,1793,806,48614,TUCUMÃ,PA,Norte,0.659,0.525,0.813,0.67,73.76,517.86,0.53,32785,-6.748,-51.161
1508100,6428,2867,136320,TUCURUÍ,PA,Norte,0.666,0.548,0.8,0.675,73,534.02,0.57,95670,-3.768,-49.673
1508126,968,518,39721,ULIANÓPOLIS,PA,Norte,0.604,0.425,0.759,0.682,70.55,558.72,0.7,41079,-3.756,-47.501
1508159,1119,735,66200,URUARÁ,PA,Norte,0.589,0.42,0.798,0.609,72.87,353.67,0.57,40007,-3.718,-53.737
1508209,756,653,27161,VIGIA,PA,Norte,0.617,0.516,0.768,0.594,71.06,323.12,0.5,47251,-0.858,-48.142
1508308,386,375,21090,VISEU,PA,Norte,0.515,0.366,0.776,0.482,71.57,160.09,0.62,51215,-1.197,-46.14
1508357,326,359,11069,VITÓRIA DO XINGU,PA,Norte,0.596,0.451,0.792,0.594,72.49,323.18,0.6,12603,-2.88,-52.01
1508407,3040,2262,122641,XINGUARA,PA,Norte,0.646,0.503,0.8,0.671,73.02,520.57,0.55,39731,-7.095,-49.946
1600105,787,992,14936,AMAPÁ,AP,Norte,0.642,0.532,0.79,0.631,72.4,406.9,0.66,7784,2.053,-50.793
1600154,850,1682,16145,PEDRA BRANCA DO AMAPARI,AP,Norte,0.626,0.502,0.779,0.628,71.73,397.98,0.61,9966,0.778,-51.944
1600204,588,733,9906,CALÇOENE,AP,Norte,0.643,0.55,0.759,0.636,70.51,417.71,0.67,8404,2.498,-50.949
1600238,755,2726,22311,FERREIRA GOMES,AP,Norte,0.656,0.542,0.82,0.635,74.2,416.72,0.6,5603,0.858,-51.18
1600279,1598,1695,29604,LARANJAL DO JARI,AP,Norte,0.665,0.573,0.801,0.641,73.06,432.92,0.55,39291,-0.842,-52.516
1600303,38831,44852,753095,MACAPÁ,AP,Norte,0.733,0.663,0.82,0.723,74.19,717.88,0.59,392487,0.039,-51.066
1600402,791,1222,21960,MAZAGÃO,AP,Norte,0.592,0.449,0.758,0.609,70.46,353.61,0.65,15466,-0.115,-51.289
1600501,1066,1693,32690,OIAPOQUE,AP,Norte,0.658,0.527,0.779,0.693,71.71,598.38,0.69,17939,3.843,-51.835
1600535,678,2510,23220,PORTO GRANDE,AP,Norte,0.64,0.554,0.777,0.61,71.62,356.65,0.56,16249,0.713,-51.413
1600600,6981,9298,104537,SANTANA,AP,Norte,0.692,0.638,0.794,0.654,72.65,469.24,0.55,100140,-0.058,-51.182
1600709,538,3102,25783,TARTARUGALZINHO,AP,Norte,0.592,0.473,0.794,0.553,72.63,250.2,0.65,11191,1.506,-50.912
1600808,329,488,8827,VITÓRIA DO JARI,AP,Norte,0.619,0.517,0.781,0.587,71.88,309.39,0.58,11889,-0.938,-52.424
1700400,145,258,14557,ALMAS,TO,Norte,0.636,0.524,0.796,0.616,72.74,369.39,0.57,7343,-11.574,-47.17
1700707,1414,1580,15592,ALVORADA,TO,Norte,0.708,0.623,0.843,0.677,75.55,539.26,0.47,8288,-12.48,-49.125
1701002,1363,2221,24852,ANANÁS,TO,Norte,0.671,0.605,0.804,0.621,73.23,380.36,0.48,9798,-6.366,-48.073
1701903,1156,1213,20099,ARAGUACEMA,TO,Norte,0.639,0.553,0.805,0.587,73.29,308.94,0.56,5901,-8.804,-49.556
1702000,1055,1121,16491,ARAGUAÇU,TO,Norte,0.675,0.602,0.796,0.642,72.78,435.22,0.49,8503,-12.931,-49.826
1702109,17922,21860,624706,ARAGUAÍNA,TO,Norte,0.752,0.712,0.821,0.727,74.23,737.63,0.56,148717,-7.191,-48.207
1702208,3837,4102,71094,ARAGUATINS,TO,Norte,0.631,0.525,0.793,0.604,72.56,342.07,0.57,30428,-5.651,-48.124
1702307,732,1035,22285,ARAPOEMA,TO,Norte,0.68,0.601,0.81,0.645,73.59,442.33,0.51,6702,-7.658,-49.064
1702406,992,859,16668,ARRAIAS,TO,Norte,0.651,0.523,0.829,0.636,74.73,418.64,0.61,9939,-12.931,-46.938
1702554,5037,2744,105972,AUGUSTINÓPOLIS,TO,Norte,0.67,0.619,0.793,0.614,72.56,364.32,0.52,15704,-5.466,-47.888
1702703,541,679,17024,AURORA DO TOCANTINS,TO,Norte,0.677,0.57,0.804,0.676,73.23,535.8,0.68,3304,-12.713,-46.408
1705508,3827,4025,115597,COLINAS DO TOCANTINS,TO,Norte,0.701,0.614,0.814,0.69,73.85,587.11,0.56,30547,-8.059,-48.475
1706100,1010,1226,34071,CRISTALÂNDIA,TO,Norte,0.673,0.57,0.805,0.663,73.29,495.57,0.57,6943,-10.6,-49.193
1707009,2134,2252,65403,DIANÓPOLIS,TO,Norte,0.701,0.624,0.822,0.673,74.34,528.6,0.57,18884,-11.628,-46.821
1707652,500,439,9573,FIGUEIRÓPOLIS,TO,Norte,0.689,0.6,0.822,0.664,74.32,498.31,0.52,5245,-12.131,-49.174
1707702,921,955,27624,FILADÉLFIA,TO,Norte,0.621,0.522,0.792,0.578,72.52,291.57,0.54,8052,-7.336,-47.49
1708205,844,962,19694,FORMOSO DO ARAGUAIA,TO,Norte,0.67,0.587,0.801,0.64,73.05,429.17,0.52,17787,-11.797,-49.529
1709005,1760,2027,38631,GOIATINS,TO,Norte,0.576,0.462,0.765,0.541,70.87,232.19,0.61,10995,-7.71,-47.314
1709302,2492,2322,82493,GUARAÍ,TO,Norte,0.741,0.67,0.839,0.724,75.35,722.83,0.61,23011,-8.834,-48.51
1709500,11383,9624,375982,GURUPI,TO,Norte,0.759,0.706,0.843,0.736,75.6,778.9,0.54,76149,-11.729,-49.069
1710508,655,1582,32464,ITACAJÁ,TO,Norte,0.612,0.491,0.798,0.585,72.87,304.55,0.58,6930,-8.392,-47.768
1710706,1375,1785,88195,ITAGUATINS,TO,Norte,0.616,0.511,0.799,0.572,72.94,281.62,0.57,5751,-5.768,-47.481
1713205,2572,2619,82973,MIRACEMA DO TOCANTINS,TO,Norte,0.684,0.579,0.82,0.675,74.17,533.46,0.54,20414,-9.567,-48.392
1713304,2802,2111,30604,MIRANORTE,TO,Norte,0.662,0.571,0.804,0.633,73.23,410.45,0.48,12159,-9.529,-48.59
1714203,599,859,20414,NATIVIDADE,TO,Norte,0.673,0.556,0.847,0.646,75.81,446.32,0.59,8715,-11.71,-47.723
1715101,1681,2568,41302,NOVO ACORDO,TO,Norte,0.639,0.53,0.797,0.618,72.81,374.83,0.55,3679,-9.963,-47.677
1715754,602,772,15206,PALMEIRÓPOLIS,TO,Norte,0.673,0.571,0.817,0.652,74.01,463.45,0.52,7102,-13.044,-48.402
1716109,3444,4065,126567,PARAÍSO DO TOCANTINS,TO,Norte,0.764,0.706,0.831,0.759,74.88,899.57,0.62,44237,-10.176,-48.867
1716208,755,1148,13259,PARANÃ,TO,Norte,0.595,0.461,0.777,0.588,71.63,311.37,0.65,9807,-12.615,-47.883
1716505,1670,1576,34453,PEDRO AFONSO,TO,Norte,0.732,0.664,0.846,0.699,75.77,618.56,0.5,11385,-8.968,-48.175
1716604,1520,1357,20711,PEIXE,TO,Norte,0.674,0.555,0.812,0.679,73.69,547.9,0.62,9773,-12.025,-48.539
1716703,1546,1525,20993,COLMÉIA,TO,Norte,0.671,0.574,0.816,0.645,73.97,442.96,0.5,8503,-8.729,-48.765
1717503,568,812,10694,PIUM,TO,Norte,0.65,0.527,0.822,0.633,74.3,411.25,0.52,6545,-10.443,-49.182
1717909,574,564,20522,PONTE ALTA DO TOCANTINS,TO,Norte,0.624,0.531,0.779,0.587,71.72,308.4,0.55,6840,-10.744,-47.536
1718204,7981,7315,366151,PORTO NACIONAL,TO,Norte,0.74,0.701,0.826,0.699,74.56,621.1,0.54,48438,-10.708,-48.417
1720903,796,842,22328,TAGUATINGA,TO,Norte,0.634,0.497,0.818,0.628,74.07,399.35,0.64,14256,-12.404,-46.436
1721000,34308,38140,1104673,PALMAS,TO,Norte,0.788,0.749,0.827,0.789,74.61,1087.35,0.58,225247,-10.167,-48.333
1721208,2066,2456,82586,TOCANTINÓPOLIS,TO,Norte,0.681,0.623,0.801,0.634,73.07,414.08,0.52,22509,-6.329,-47.416
1722081,839,1397,17634,WANDERLÂNDIA,TO,Norte,0.638,0.561,0.748,0.619,69.89,376.35,0.51,10813,-6.849,-47.963
1722107,651,1079,20375,XAMBIOÁ,TO,Norte,0.671,0.57,0.818,0.648,74.05,450.43,0.6,11286,-6.411,-48.536
2100055,10182,6586,241657,AÇAILÂNDIA,MA,Nordeste,0.672,0.602,0.785,0.643,72.07,438.56,0.56,102792,-4.947,-47.505
2100204,693,352,22288,ALCÂNTARA,MA,Nordeste,0.573,0.475,0.753,0.525,70.18,209.27,0.59,20356,-2.409,-44.415
2100501,731,324,28790,ALTO PARNAÍBA,MA,Nordeste,0.633,0.474,0.785,0.683,72.07,559.61,0.78,10296,-9.111,-45.93
2100600,2917,1397,78254,AMARANTE DO MARANHÃO,MA,Nordeste,0.555,0.441,0.716,0.541,67.93,231.79,0.59,36024,-5.567,-46.742
2100709,2340,619,59711,ANAJATUBA,MA,Nordeste,0.581,0.492,0.762,0.523,70.69,207.65,0.6,23909,-3.264,-44.62
2100907,2661,1927,72177,ARAIOSES,MA,Nordeste,0.521,0.402,0.709,0.497,67.52,175.81,0.59,37637,-2.89,-41.903
2100956,1318,445,30062,ARAME,MA,Nordeste,0.512,0.365,0.701,0.525,67.06,210.09,0.72,27348,-4.733,-45.908
2101004,1241,710,47621,ARARI,MA,Nordeste,0.626,0.546,0.764,0.587,70.82,308.83,0.57,27621,-3.454,-44.78
2101202,7859,4740,159757,BACABAL,MA,Nordeste,0.651,0.591,0.753,0.619,70.18,375.57,0.55,98338,-4.225,-44.78
2101301,1368,792,33720,BACURI,MA,Nordeste,0.578,0.484,0.737,0.54,69.24,230.45,0.58,15893,-1.703,-45.134
2101400,10906,6610,191758,BALSAS,MA,Nordeste,0.687,0.597,0.807,0.674,73.44,531.6,0.58,81908,-7.533,-46.036
2101509,385,575,29658,BARÃO DE GRAJAÚ,MA,Nordeste,0.592,0.484,0.743,0.578,69.58,292.55,0.52,17151,-6.756,-43.024
2101608,7338,4115,172537,BARRA DO CORDA,MA,Nordeste,0.606,0.498,0.763,0.585,70.75,305.61,0.62,76987,-5.506,-45.243
2101707,2246,1115,81843,BARREIRINHAS,MA,Nordeste,0.57,0.479,0.752,0.515,70.11,197.08,0.61,50137,-2.747,-42.826
2101905,1107,627,42350,BEQUIMÃO,MA,Nordeste,0.601,0.561,0.757,0.51,70.42,190.84,0.55,19363,-2.449,-44.783
2102002,2348,2215,48413,BOM JARDIM,MA,Nordeste,0.538,0.4,0.75,0.519,69.98,202.28,0.58,36131,-3.565,-45.994
2102101,2138,2555,60051,BREJO,MA,Nordeste,0.562,0.454,0.758,0.517,70.45,200.25,0.64,30689,-3.684,-42.75
2102200,1924,1738,28405,BURITI,MA,Nordeste,0.548,0.48,0.714,0.479,67.82,157.21,0.63,25471,-3.942,-42.925
2102309,940,1054,26183,BURITI BRAVO,MA,Nordeste,0.59,0.506,0.752,0.539,70.1,229.21,0.55,22014,-5.837,-43.834
2102325,3006,1510,83032,BURITICUPU,MA,Nordeste,0.556,0.455,0.708,0.533,67.46,220.64,0.6,59514,-4.346,-46.401
2102606,944,555,39697,CÂNDIDO MENDES,MA,Nordeste,0.561,0.456,0.745,0.52,69.72,203.94,0.58,18010,-1.447,-45.717
2102705,1145,528,27752,CANTANHEDE,MA,Nordeste,0.565,0.468,0.774,0.497,71.45,176.61,0.6,20078,-3.633,-44.377
2102804,1763,918,69304,CAROLINA,MA,Nordeste,0.634,0.529,0.802,0.6,73.09,334.51,0.55,23078,-7.333,-47.469
2102903,467,446,40392,CARUTAPERA,MA,Nordeste,0.574,0.476,0.747,0.533,69.84,220.91,0.54,21387,-1.195,-46.02
2103000,17282,15023,384243,CAXIAS,MA,Nordeste,0.624,0.543,0.753,0.595,70.16,324.9,0.55,150668,-4.859,-43.356
2103109,532,428,16596,CEDRAL,MA,Nordeste,0.605,0.57,0.748,0.52,69.88,202.86,0.56,10121,-2,-44.536
2103208,5474,5481,198322,CHAPADINHA,MA,Nordeste,0.604,0.517,0.77,0.554,71.21,251.75,0.59,69313,-3.742,-43.36
2103307,9859,7444,157988,CODÓ,MA,Nordeste,0.595,0.492,0.754,0.568,70.22,273.45,0.57,113999,-4.455,-43.886
2103406,2738,2494,116312,COELHO NETO,MA,Nordeste,0.564,0.454,0.728,0.544,68.67,236.47,0.54,45889,-4.257,-43.013
2103505,2369,1100,52670,COLINAS,MA,Nordeste,0.596,0.524,0.709,0.571,67.52,279.81,0.63,37622,-6.026,-44.249
2103604,5249,1792,149479,COROATÁ,MA,Nordeste,0.576,0.475,0.737,0.545,69.21,237.3,0.58,59053,-4.13,-44.124
2103703,2450,1975,18631,CURURUPU,MA,Nordeste,0.612,0.525,0.768,0.568,71.06,274.39,0.58,31418,-1.828,-44.868
2103802,1495,727,33976,DOM PEDRO,MA,Nordeste,0.622,0.545,0.759,0.582,70.52,298.33,0.48,22233,-5.033,-44.436
2104008,1155,791,37265,ESPERANTINÓPOLIS,MA,Nordeste,0.586,0.503,0.713,0.561,67.76,262.41,0.59,17919,-4.883,-44.688
2104057,2042,1346,70382,ESTREITO,MA,Nordeste,0.659,0.536,0.8,0.666,73.02,503.29,0.56,34032,-6.561,-47.451
2104602,969,481,34147,GOVERNADOR EUGÊNIO BARROS,MA,Nordeste,0.572,0.462,0.736,0.55,69.15,245.38,0.58,15598,-5.323,-44.247
2104677,922,916,46257,GOVERNADOR NUNES FREIRE,MA,Nordeste,0.569,0.472,0.722,0.54,68.29,230.94,0.56,24829,-2.126,-45.885
2104800,5400,2524,140111,GRAJAÚ,MA,Nordeste,0.609,0.497,0.754,0.603,70.21,340.1,0.61,59679,-5.819,-46.139
2104909,655,427,10485,GUIMARÃES,MA,Nordeste,0.625,0.592,0.772,0.535,71.31,223.14,0.56,11719,-2.133,-44.601
2105005,859,665,44209,HUMBERTO DE CAMPOS,MA,Nordeste,0.535,0.455,0.759,0.443,70.55,125.91,0.64,22513,-2.598,-43.461
2105104,2225,1536,39808,ICATU,MA,Nordeste,0.546,0.472,0.727,0.475,68.59,154.09,0.59,23477,-2.776,-44.066
2105203,1057,544,15568,IGARAPÉ GRANDE,MA,Nordeste,0.614,0.536,0.747,0.578,69.83,292.16,0.52,10897,-4.585,-44.853
2105302,31493,20185,783996,IMPERATRIZ,MA,Nordeste,0.731,0.698,0.803,0.697,73.17,613.87,0.56,245810,-5.526,-47.476
2105401,4696,2982,148921,ITAPECURU MIRIM,MA,Nordeste,0.599,0.539,0.747,0.534,69.81,221.87,0.56,59413,-3.393,-44.359
2105427,472,761,41668,ITINGA DO MARANHÃO,MA,Nordeste,0.63,0.545,0.764,0.601,70.85,336.91,0.52,24392,-4.45,-47.526
2105500,4137,2133,42527,JOÃO LISBOA,MA,Nordeste,0.641,0.573,0.785,0.585,72.07,303.91,0.44,20107,-5.448,-47.401
2105609,1076,614,21909,JOSELÂNDIA,MA,Nordeste,0.561,0.445,0.743,0.533,69.59,221.23,0.57,14758,-4.967,-44.7
2105708,5754,2956,105185,LAGO DA PEDRA,MA,Nordeste,0.589,0.502,0.724,0.561,68.45,263.13,0.55,44812,-4.57,-45.132
2106102,863,619,16931,LORETO,MA,Nordeste,0.582,0.495,0.771,0.516,71.27,198.73,0.54,10922,-7.084,-45.141
2106300,445,352,23473,MAGALHÃES DE ALMEIDA,MA,Nordeste,0.567,0.499,0.729,0.502,68.72,181.73,0.59,16826,-3.396,-42.204
2106326,2054,1027,38534,MARACAÇUMÉ,MA,Nordeste,0.582,0.501,0.719,0.546,68.14,239.38,0.47,18901,-2.043,-45.959
2106508,2527,1546,28026,MATINHA,MA,Nordeste,0.619,0.56,0.731,0.579,68.88,294.51,0.64,21148,-3.101,-45.034
2106607,1938,1256,92098,MATÕES,MA,Nordeste,0.55,0.434,0.739,0.519,69.34,202.66,0.56,29825,-5.519,-43.199
2106706,1491,1088,30992,MIRADOR,MA,Nordeste,0.545,0.451,0.74,0.485,69.39,163.97,0.64,18634,-6.371,-44.363
2106805,857,469,30456,MIRINZAL,MA,Nordeste,0.622,0.582,0.756,0.546,70.33,239,0.51,13679,-2.065,-44.784
2106904,2141,2088,58255,MONÇÃO,MA,Nordeste,0.546,0.464,0.704,0.499,67.23,178.1,0.52,29904,-3.492,-45.251
2107001,4991,1134,73452,MONTES ALTOS,MA,Nordeste,0.575,0.486,0.732,0.534,68.91,221.57,0.56,8929,-5.831,-47.067
2107100,2025,1180,33260,MORROS,MA,Nordeste,0.548,0.48,0.706,0.485,67.34,164.07,0.58,16552,-2.864,-44.039
2107407,1146,638,22614,OLHO D'ÁGUA DAS CUNHÃS,MA,Nordeste,0.589,0.491,0.754,0.551,70.24,247.36,0.53,18063,-4.139,-45.12
2107456,588,508,19179,OLINDA NOVA DO MARANHÃO,MA,Nordeste,0.575,0.531,0.724,0.495,68.43,173.63,0.6,12498,-2.998,-44.997
2107506,7403,6026,142325,PAÇO DO LUMIAR,MA,Nordeste,0.724,0.739,0.796,0.646,72.74,444.5,0.49,103331,-2.532,-44.108
2107704,1572,1151,26501,PARAIBANO,MA,Nordeste,0.58,0.473,0.723,0.572,68.37,281.23,0.54,19262,-6.433,-43.984
2107803,3197,1869,80479,PARNARAMA,MA,Nordeste,0.542,0.416,0.758,0.504,70.5,183.8,0.55,33700,-5.682,-43.093
2107902,838,636,30520,PASSAGEM FRANCA,MA,Nordeste,0.532,0.401,0.717,0.525,68.04,210.4,0.55,17005,-6.18,-43.784
2108009,1818,1527,30974,PASTOS BONS,MA,Nordeste,0.61,0.559,0.753,0.54,70.18,230.94,0.55,17340,-6.602,-44.077
2108108,1773,764,30802,PAULO RAMOS,MA,Nordeste,0.549,0.447,0.677,0.546,65.64,239.23,0.58,19115,-4.445,-45.239
2108207,7504,3923,111810,PEDREIRAS,MA,Nordeste,0.682,0.621,0.792,0.644,72.49,441.42,0.59,38954,-4.574,-44.597
2108306,4950,4204,51710,PENALVA,MA,Nordeste,0.554,0.472,0.693,0.519,66.57,201.99,0.51,32630,-3.294,-45.174
2108504,1766,1540,50056,PINDARÉ-MIRIM,MA,Nordeste,0.633,0.592,0.755,0.568,70.3,274.84,0.51,30374,-3.608,-45.343
2108603,9793,4794,143184,PINHEIRO,MA,Nordeste,0.637,0.579,0.771,0.579,71.26,292.88,0.51,74951,-2.521,-45.083
2108702,1786,894,39048,PIO XII,MA,Nordeste,0.541,0.408,0.727,0.535,68.64,223.37,0.53,21531,-3.894,-45.17
2108900,1696,812,17228,POÇÃO DE PEDRAS,MA,Nordeste,0.576,0.481,0.732,0.543,68.91,234.72,0.54,19277,-4.746,-44.943
2109007,3448,2370,112800,PORTO FRANCO,MA,Nordeste,0.684,0.606,0.796,0.664,72.74,497.56,0.57,21145,-6.338,-47.399
2109106,3424,1488,76231,PRESIDENTE DUTRA,MA,Nordeste,0.653,0.563,0.788,0.628,72.3,398.15,0.56,44104,-5.29,-44.49
2109452,1750,616,32567,RAPOSA,MA,Nordeste,0.626,0.587,0.735,0.568,69.11,274,0.48,25861,-2.423,-44.103
2109502,2353,1891,57625,RIACHÃO,MA,Nordeste,0.576,0.442,0.757,0.572,70.43,281.53,0.6,19020,-7.362,-46.617
2109601,2413,1665,60505,ROSÁRIO,MA,Nordeste,0.632,0.592,0.752,0.566,70.11,271.65,0.51,38295,-2.934,-44.235
2109809,2928,1351,67329,SANTA HELENA,MA,Nordeste,0.571,0.471,0.746,0.531,69.73,217.94,0.5,37522,-2.231,-45.3
2109908,7284,5750,113375,SANTA INÊS,MA,Nordeste,0.674,0.615,0.788,0.633,72.25,411.04,0.53,76503,-3.667,-45.38
2110005,2511,1828,33185,SANTA LUZIA,MA,Nordeste,0.55,0.452,0.7,0.525,67.02,210.3,0.58,68792,-4.069,-45.69
2110039,3319,1318,59513,SANTA LUZIA DO PARUÁ,MA,Nordeste,0.599,0.51,0.723,0.583,68.4,301.39,0.52,22227,-2.629,-45.773
2110104,1811,2277,39665,SANTA QUITÉRIA DO MARANHÃO,MA,Nordeste,0.555,0.458,0.76,0.49,70.61,168.77,0.51,28002,-3.516,-42.547
2110203,1983,710,36495,SANTA RITA,MA,Nordeste,0.609,0.551,0.743,0.553,69.59,249.26,0.53,30993,-3.144,-44.326
2110302,959,802,38743,SANTO ANTÔNIO DOS LOPES,MA,Nordeste,0.566,0.465,0.714,0.547,67.86,240.2,0.57,13674,-4.869,-44.36
2110500,3287,1862,102592,SÃO BENTO,MA,Nordeste,0.602,0.545,0.762,0.525,70.72,210.47,0.55,38341,-2.696,-44.821
2110609,938,853,29992,SÃO BERNARDO,MA,Nordeste,0.572,0.479,0.762,0.514,70.7,196.57,0.59,24234,-3.361,-42.418
2110658,809,717,16328,SÃO DOMINGOS DO AZEITÃO,MA,Nordeste,0.59,0.486,0.732,0.576,68.92,288.68,0.69,6717,-6.81,-44.645
2110708,3177,1177,81686,SÃO DOMINGOS DO MARANHÃO,MA,Nordeste,0.582,0.504,0.713,0.549,67.76,243.74,0.6,32015,-5.576,-44.385
2110906,991,526,13737,SÃO FRANCISCO DO MARANHÃO,MA,Nordeste,0.528,0.4,0.733,0.503,68.96,182.63,0.57,11478,-6.251,-42.857
2111003,545,484,30557,SÃO JOÃO BATISTA,MA,Nordeste,0.598,0.577,0.752,0.493,70.09,171.53,0.63,18512,-2.955,-44.807
2111102,1732,992,47798,SÃO JOÃO DOS PATOS,MA,Nordeste,0.615,0.522,0.726,0.613,68.55,362.47,0.56,24527,-6.495,-43.702
2111201,10597,6567,339656,SÃO JOSÉ DE RIBAMAR,MA,Nordeste,0.708,0.7,0.79,0.642,72.38,435.4,0.51,159619,-2.562,-44.054
2111300,125412,73673,3056896,SÃO LUÍS,MA,Nordeste,0.768,0.752,0.813,0.741,73.76,805.36,0.61,997424,-2.53,-44.303
2111409,4419,1758,23677,SÃO LUÍS GONZAGA DO MARANHÃO,MA,Nordeste,0.54,0.438,0.716,0.503,67.94,182.83,0.55,18330,-4.38,-44.67
2111508,3437,976,123079,SÃO MATEUS DO MARANHÃO,MA,Nordeste,0.616,0.515,0.723,0.627,68.37,396.29,0.68,37980,-4.04,-44.47
2111532,522,349,21913,SÃO PEDRO DA ÁGUA BRANCA,MA,Nordeste,0.605,0.523,0.735,0.577,69.09,289.7,0.53,11931,-5.085,-48.429
2111607,2059,811,27826,SÃO RAIMUNDO DAS MANGABEIRAS,MA,Nordeste,0.61,0.521,0.749,0.583,69.96,301.25,0.55,16943,-7.022,-45.481
2111706,1013,939,37459,SÃO VICENTE FERRER,MA,Nordeste,0.592,0.541,0.762,0.504,70.72,184.71,0.62,18836,-2.894,-44.88
2111763,814,1367,60713,SENADOR LA ROCQUE,MA,Nordeste,0.602,0.515,0.743,0.57,69.6,277.19,0.53,17462,-5.443,-47.291
2112100,1144,615,26135,TIMBIRAS,MA,Nordeste,0.537,0.427,0.73,0.498,68.78,177.46,0.62,25811,-4.255,-43.941
2112209,8232,6103,245073,TIMON,MA,Nordeste,0.649,0.579,0.768,0.614,71.09,365.26,0.5,154434,-5.094,-42.837
2112308,1867,1098,34538,TUNTUM,MA,Nordeste,0.572,0.483,0.726,0.534,68.57,221.27,0.57,37723,-5.258,-44.649
2112407,935,574,53276,TURIAÇU,MA,Nordeste,0.561,0.461,0.776,0.493,71.54,171.5,0.59,30308,-1.663,-45.372
2112506,1583,2360,82053,TUTÓIA,MA,Nordeste,0.561,0.451,0.722,0.543,68.33,235.35,0.56,50992,-2.762,-42.274
2112605,1724,1265,53018,URBANO SANTOS,MA,Nordeste,0.588,0.522,0.77,0.506,71.21,186.07,0.6,22535,-3.208,-43.404
2112704,3855,1346,140341,VARGEM GRANDE,MA,Nordeste,0.542,0.425,0.768,0.487,71.1,165.37,0.59,44520,-3.543,-43.916
2112803,2877,1816,106070,VIANA,MA,Nordeste,0.618,0.548,0.758,0.567,70.47,272.76,0.57,48407,-3.22,-45.004
2112902,1530,625,54702,VITÓRIA DO MEARIM,MA,Nordeste,0.596,0.534,0.733,0.54,68.97,230.76,0.56,30173,-3.462,-44.871
